InternetService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,OnlineSecurity_numeric,TechSupport_numeric,Services_Score,Vulnerability_Score,tenure_group
0,2,3,0.35721393034825866,0.35741403184860376,0.0,0.0,1,2,3
2,1,1,0.01840796019900498,0.019109162243249482,0.0,0.0,0,3,0
1,2,3,0.9781094527363184,0.9385529656127395,1.0,1.0,2,0,3
2,1,2,0.010945273631840807,0.08774521117009002,0.0,0.0,0,1,2
0,0,0,0.31592039800995025,0.1998672974844219,0.0,1.0,2,5,2
0,0,3,0.5099502487562189,0.1884721901684745,0.0,1.0,1,2,1
0,2,3,0.2681592039800995,0.28176205861989384,1.0,1.0,0,2,3
1,0,3,0.6039800995024875,0.32550773136395106,0.0,0.0,1,3,2
2,0,2,0.013930348258706454,0.07351142395568891,0.0,0.0,0,3,2
1,0,0,0.8258706467661691,0.45353681052388645,0.0,1.0,0,5,2
0,0,0,0.4895522388059702,0.31297022847911377,1.0,0.0,1,4,2
0,0,1,0.11592039800995024,0.0012808677590583888,1.0,0.0,0,6,0
1,1,3,0.8378109452736319,0.7611758596815139,0.0,0.0,2,0,3
1,0,3,0.6567164179104478,0.3745326563581814,0.0,1.0,2,4,2
0,1,0,0.4134328358208955,0.26829563812600965,1.0,0.0,2,0,2
0,0,0,0.2641791044776119,0.003000230786983614,0.0,0.0,0,6,0
0,0,0,0.36318407960199006,0.15224440341564738,1.0,0.0,0,2,1
1,0,1,0.6930348258706468,0.17097853681052388,1.0,0.0,1,2,1
0,2,3,0.3124378109452736,0.2759173782598661,0.0,0.0,1,1,3
1,0,3,0.617412935323383,0.5628375259635356,0.0,0.0,2,2,3
1,0,2,0.6094527363184079,0.08964343411031618,1.0,0.0,1,6,0
1,2,3,0.9681592039800994,0.9570274636510501,1.0,1.0,2,1,3
0,2,0,0.6213930348258706,0.6461054696515116,1.0,1.0,2,0,3
0,0,2,0.3039800995024875,0.07449803831063928,0.0,1.0,0,3,1
0,1,2,0.37363184079601985,0.1510558504500346,0.0,0.0,2,2,1
0,0,1,0.4895522388059702,0.20566582044772674,1.0,1.0,1,4,2
1,0,0,0.7970149253731342,0.5620124624971151,0.0,0.0,1,2,3
1,2,2,0.8970149253731344,0.842303254096469,0.0,1.0,2,3,3
0,0,0,0.15920398009950248,0.016703207939072238,0.0,1.0,1,4,0
0,1,0,0.2577114427860696,0.22069005308100623,0.0,1.0,1,2,2
0,0,0,0.6761194029850747,0.5198765289637665,0.0,1.0,2,2,3
0,2,3,0.6676616915422885,0.6783521809369951,1.0,1.0,1,2,3
0,0,1,0.36616915422885565,0.23216593584121856,1.0,0.0,0,3,2
2,2,3,0.023880597014925342,0.09886337410570044,0.0,0.0,0,1,2
2,0,3,0.014427860696517386,0.03710477729056082,0.0,0.0,0,4,1
0,2,2,0.7194029850746269,0.7368105238864529,1.0,1.0,2,1,3
0,1,0,0.6313432835820896,0.25314447265174245,1.0,1.0,1,2,2
0,2,3,0.7233830845771144,0.7654800369259174,1.0,1.0,2,0,3
2,0,1,0.01840796019900498,0.00015001153934918058,0.0,0.0,0,6,0
1,1,3,0.8850746268656716,0.8421763212554813,1.0,1.0,2,1,3
1,0,0,0.6084577114427862,0.1312370182321717,0.0,0.0,0,6,1
1,0,0,0.564179104477612,0.1952054004154166,0.0,0.0,0,4,1
1,0,0,0.5587064676616916,0.12179783060235402,0.0,0.0,1,6,1
2,2,1,0.06517412935323383,0.13966074313408725,0.0,0.0,0,0,3
0,1,0,0.3597014925373134,0.42751557812139396,1.0,0.0,1,1,3
1,0,3,0.5248756218905473,0.10330025386568198,0.0,0.0,0,4,1
0,1,3,0.4144278606965174,0.3490422340180014,1.0,1.0,0,2,3
1,0,0,0.5164179104477612,0.005925455804292638,0.0,0.0,0,8,0
2,0,3,0.01791044776119402,0.008856450496192013,0.0,0.0,0,6,0
1,0,0,0.5184079601990049,0.011706669743826448,0.0,0.0,0,5,0
2,1,3,0.010447761194029848,0.05393491807062082,0.0,0.0,0,1,1
1,0,0,0.8154228855721393,0.3421417032079391,0.0,0.0,1,4,2
1,0,0,0.7223880597014924,0.7444380336948997,1.0,0.0,0,5,3
0,0,1,0.4134328358208955,0.12832333256404338,0.0,0.0,1,3,1
1,2,2,0.9174129353233832,0.9189591507039003,0.0,1.0,2,1,3
0,2,0,0.23582089552238805,0.3400588506808216,1.0,0.0,2,3,3
0,0,0,0.26119402985074625,0.008221786291253173,0.0,0.0,0,4,0
0,2,3,0.6805970149253732,0.7010673897992153,1.0,1.0,1,1,3
1,0,3,0.5656716417910447,0.02906762058619894,0.0,0.0,0,6,0
0,2,3,0.6004975124378109,0.21092199399953845,1.0,0.0,1,0,1
0,2,1,0.4716417910447761,0.34945188091391644,1.0,1.0,2,1,2
0,2,0,0.4129353233830846,0.3959554581121625,1.0,1.0,1,1,3
1,0,0,0.6034825870646766,0.15349065312716365,1.0,0.0,0,3,1
1,0,1,0.6109452736318408,0.015451188552965612,0.0,0.0,0,6,0
1,0,0,0.7925373134328358,0.034214170320793914,0.0,1.0,1,6,0
2,0,0,0.007462686567164173,0.03807985229633049,0.0,0.0,0,4,1
2,0,1,0.02487562189054726,0.0029309946918993773,0.0,0.0,0,6,0
2,0,1,0.019402985074626844,0.0001615508885298867,0.0,0.0,0,6,0
1,0,0,0.553233830845771,0.020493884144934225,0.0,0.0,1,8,0
0,0,1,0.31592039800995025,0.16802446342026311,0.0,0.0,1,3,2
2,2,3,0.01691542288557213,0.15930648511423956,0.0,0.0,0,2,3
1,0,3,0.7333333333333334,0.37875028848372955,0.0,0.0,1,5,2
1,0,0,0.5014925373134329,0.17013616432033235,0.0,0.0,0,4,1
0,2,2,0.3412935323383084,0.2613086130673743,1.0,1.0,1,2,0
1,1,2,0.808457711442786,0.7872894068774521,0.0,0.0,1,1,3
0,0,1,0.40497512437810945,0.0672513270251558,0.0,0.0,0,6,0
2,1,2,0.062189054726368154,0.03747980613893377,0.0,0.0,0,0,1
1,1,2,0.8194029850746268,0.5828352180936994,0.0,1.0,0,1,3
2,2,1,0.07213930348258707,0.12719247634433417,0.0,0.0,0,1,2
1,0,0,0.8771144278606965,0.4640953150242326,1.0,0.0,1,4,2
0,0,1,0.07512437810945272,0.0008077544426494344,0.0,0.0,0,8,0
0,1,2,0.39900497512437816,0.43130048465266557,0.0,1.0,1,1,3
2,0,1,0.025870646766169153,0.004829217632125548,0.0,0.0,0,5,0
1,1,1,0.7965174129353233,0.6978709900761597,0.0,1.0,2,3,3
1,2,2,0.9422885572139305,0.7438495268866836,1.0,0.0,2,2,3
1,0,3,0.9233830845771144,0.8179321486268175,1.0,0.0,2,4,3
1,1,0,0.7666666666666666,0.7217401338564504,0.0,0.0,2,1,3
1,2,2,0.8646766169154229,0.8696284329563813,0.0,0.0,2,1,3
1,0,2,0.7124378109452736,0.36261250865451183,0.0,1.0,0,3,2
1,0,3,0.6711442786069651,0.23634894991922456,0.0,0.0,1,5,2
2,1,3,0.021890547263681587,0.05868336025848143,0.0,0.0,0,2,1
0,1,2,0.5786069651741294,0.45551580890837756,1.0,1.0,0,0,3
1,0,2,0.8268656716417909,0.26520886222017076,1.0,0.0,0,4,1
1,2,2,0.8124378109452737,0.6563004846526657,0.0,1.0,2,4,3
0,2,2,0.47064676616915413,0.5011250865451189,1.0,0.0,1,2,3
1,0,0,0.518905472636816,0.005954304177244405,0.0,0.0,0,6,0
0,0,0,0.32985074626865674,0.009000692360950843,0.0,0.0,1,6,0
2,2,2,0.057711442786069655,0.1950553888760674,0.0,0.0,0,0,3
1,0,2,0.6572139303482587,0.17529425340410804,0.0,0.0,0,4,1
0,1,3,0.06965174129353235,0.10719478421417032,0.0,0.0,0,0,2
1,0,0,0.7621890547263681,0.10785252711747059,0.0,0.0,2,6,0
1,0,0,0.7422885572139303,0.6099988460650819,0.0,0.0,1,2,3
1,1,2,0.7233830845771144,0.4867066697438265,0.0,1.0,1,0,2
0,0,3,0.11791044776119403,0.12837525963535656,0.0,0.0,1,3,2
0,2,3,0.735820895522388,0.7355238864528041,1.0,1.0,2,0,3
0,1,2,0.37014925373134333,0.16834179552273254,1.0,0.0,1,2,2
0,2,2,0.6935323383084577,0.73235056542811,1.0,1.0,2,1,3
1,2,3,0.9557213930348257,0.9277348257558274,1.0,1.0,2,0,3
1,0,2,0.7676616915422886,0.5302504038772213,0.0,0.0,0,2,3
0,0,2,0.618407960199005,0.5726228940687745,0.0,1.0,2,4,3
0,1,0,0.39751243781094525,0.11844564966535888,0.0,0.0,1,2,1
2,1,1,0.011940298507462671,0.13583544888068314,0.0,0.0,0,2,3
1,0,0,0.508457711442786,0.028023309485345024,0.0,0.0,0,8,0
0,0,3,0.2616915422885572,0.0029713824140318486,0.0,0.0,0,6,0
1,1,0,0.8716417910447761,0.6701880913916455,1.0,1.0,1,1,3
1,0,3,0.763681592039801,0.3269789983844911,1.0,1.0,2,4,2
0,0,0,0.3044776119402985,0.08285252711747057,0.0,0.0,1,4,1
2,2,3,0.0681592039800995,0.20437341333948766,0.0,0.0,0,4,3
1,0,2,0.518905472636816,0.27547888299099926,0.0,0.0,0,4,2
1,1,2,0.8741293532338307,0.6636222017078237,1.0,0.0,2,1,3
0,0,2,0.42437810945273624,0.06152204015693516,1.0,0.0,0,7,0
1,0,2,0.6462686567164179,0.23234479575351952,0.0,1.0,2,4,1
1,2,2,0.9034825870646767,0.8642684052619433,1.0,1.0,1,0,3
1,0,3,0.618905472636816,0.06515693514885762,0.0,0.0,0,6,0
1,1,0,0.8159203980099502,0.5463939533810294,0.0,1.0,0,3,2
0,2,0,0.41542288557213924,0.48986845141933993,0.0,1.0,2,0,3
0,2,2,0.5293532338308458,0.5777809831525502,1.0,0.0,1,0,3
0,2,2,0.5592039800995025,0.4273136395107316,0.0,1.0,1,2,3
2,2,1,0.07462686567164178,0.08502192476344335,0.0,0.0,0,0,2
0,0,1,0.354726368159204,0.09408608354488807,0.0,1.0,1,4,1
0,0,0,0.3154228855721393,0.09132240941610895,0.0,1.0,0,3,1
0,2,2,0.5024875621890547,0.5110489268405262,1.0,1.0,2,2,3
0,1,0,0.6601990049751243,0.5113027925225018,0.0,1.0,2,1,3
0,2,1,0.5601990049751243,0.6244922686360489,1.0,1.0,1,0,3
0,0,3,0.42736318407960205,0.012364412647126701,1.0,0.0,0,5,0
1,1,0,0.7109452736318408,0.7581525501961689,0.0,0.0,1,0,3
1,0,1,0.5164179104477612,0.10015001153934919,0.0,0.0,0,4,1
2,0,1,0.026865671641791017,0.00024809600738518334,0.0,0.0,0,6,0
0,0,0,0.26368159203980096,0.036331640895453494,0.0,0.0,0,4,0
2,0,1,0.07114427860696515,0.0007615970459266094,0.0,0.0,0,5,0
2,1,0,0.020895522388059695,0.15470805446572813,0.0,0.0,0,0,3
0,1,1,0.4582089552238805,0.39139164551119315,1.0,0.0,1,1,3
1,0,0,0.6064676616915423,0.006969766905146549,0.0,0.0,0,8,0
0,0,3,0.26616915422885573,0.03229863835679668,0.0,0.0,0,6,0
2,2,1,0.01691542288557213,0.1430129240710824,0.0,0.0,0,1,3
2,2,3,0.01641791044776117,0.15906992845603507,0.0,0.0,0,0,3
2,1,0,0.05970149253731341,0.1033464112624048,0.0,0.0,0,2,2
1,0,0,0.6572139303482587,0.007558273713362567,0.0,0.0,1,6,0
1,0,0,0.6124378109452736,0.1133625663512578,1.0,0.0,0,4,0
0,0,3,0.3139303482587064,0.003577198246018924,1.0,0.0,0,6,0
0,1,2,0.45422885572139304,0.3018924532656358,0.0,0.0,1,1,2
0,1,1,0.21194029850746265,0.04087237479806139,1.0,0.0,2,4,0
0,2,1,0.48407960199004973,0.5260904684975767,1.0,1.0,1,2,3
2,1,1,0.01243781094527363,0.012670205400415416,0.0,0.0,0,4,0
2,0,3,0.021890547263681587,0.03600276944380337,0.0,0.0,0,3,1
0,1,3,0.44228855721393034,0.319951534733441,1.0,0.0,1,4,2
2,2,3,0.011940298507462671,0.08489499192245557,0.0,0.0,0,0,2
0,1,1,0.49203980099502487,0.3304234941149319,1.0,1.0,1,2,2
1,0,2,0.927363184079602,0.6111585506577429,1.0,0.0,2,3,2
0,0,2,0.2626865671641791,0.03504500346180476,0.0,0.0,0,6,0
0,0,0,0.31840796019900497,0.34371682437110546,0.0,0.0,1,5,3
1,0,3,0.7139303482587065,0.019761135471959384,0.0,1.0,1,4,0
1,0,3,0.8019900497512437,0.36084698822986383,0.0,0.0,1,3,2
1,0,3,0.7771144278606964,0.4496422801753981,0.0,0.0,2,2,2
1,2,2,0.9248756218905473,0.8668359104546504,0.0,1.0,2,0,3
1,0,2,0.6293532338308457,0.15121163166397417,0.0,0.0,0,5,1
0,0,0,0.32686567164179103,0.05912185552734826,0.0,0.0,1,6,0
0,0,2,0.3119402985074627,0.10894299561504732,0.0,0.0,1,2,1
0,0,0,0.30746268656716413,0.03194668820678514,1.0,0.0,0,4,0
2,2,3,0.014925373134328346,0.14918070620816987,0.0,0.0,0,0,3
0,0,0,0.06865671641791044,0.0007327486729748439,0.0,0.0,0,6,0
0,0,3,0.600995024875622,0.05360027694438034,1.0,1.0,1,6,0
0,0,0,0.4054726368159204,0.14261481652434804,1.0,0.0,1,4,1
2,1,3,0.06766169154228854,0.13301407800600046,0.0,0.0,0,2,2
1,0,3,0.7308457711442786,0.3161031617816755,1.0,0.0,2,6,2
1,0,0,0.5129353233830846,0.005885068082160165,0.0,0.0,0,4,0
1,0,1,0.5507462686567164,0.006323563351027001,1.0,0.0,0,5,0
0,2,2,0.6656716417910448,0.7266789753057927,0.0,1.0,2,1,3
0,1,3,0.32139303482587056,0.3938322178629125,0.0,0.0,1,0,3
1,0,0,0.6696517412935323,0.0449688437572121,0.0,0.0,1,8,0
1,0,0,0.6049751243781094,0.0069524578813754895,0.0,0.0,0,6,0
0,2,3,0.3248756218905472,0.3765116547426725,1.0,0.0,0,0,3
1,0,3,0.7646766169154228,0.4237710593122548,0.0,0.0,2,4,2
1,1,2,0.863681592039801,0.7760731594738057,0.0,1.0,1,2,3
1,0,2,0.7154228855721393,0.2774751903992615,0.0,0.0,1,3,2
1,0,3,0.7601990049751244,0.30352527117470574,1.0,0.0,0,2,2
2,2,1,0.02487562189054726,0.13468151396261252,0.0,0.0,0,1,3
2,2,2,0.02238805970149252,0.16295291945534274,0.0,0.0,0,2,3
2,0,2,0.020398009950248763,0.00017309023771059284,0.0,0.0,0,5,0
0,0,2,0.41990049751243785,0.16408377567505195,1.0,1.0,1,4,1
0,1,1,0.5522388059701492,0.2005308100623125,0.0,1.0,0,2,1
2,0,0,0.011442786069651711,0.041045465035771986,0.0,0.0,0,3,1
0,0,3,0.2557213930348259,0.002902146318947612,0.0,0.0,0,6,0
0,1,2,0.6442786069651741,0.6028444495730441,1.0,1.0,2,4,3
0,2,2,0.5587064676616916,0.6164262635587353,1.0,1.0,2,3,3
0,1,0,0.4626865671641791,0.4639626125086545,1.0,1.0,1,2,3
1,0,0,0.6139303482587065,0.007056312024001847,0.0,0.0,0,6,0
0,1,3,0.4014925373134328,0.25452342487883683,0.0,0.0,1,2,2
0,2,3,0.4597014925373134,0.5424878836833602,1.0,0.0,2,0,3
1,0,0,0.6084577114427862,0.02606162012462497,0.0,0.0,0,6,0
0,0,2,0.10746268656716418,0.002994461112393261,0.0,1.0,0,4,0
2,0,0,0.01691542288557213,0.00013270251557812116,0.0,0.0,0,6,0
1,1,0,0.8507462686567163,0.38567389799215324,1.0,1.0,1,1,2
1,0,0,0.518905472636816,0.03025617355181168,0.0,0.0,0,6,0
1,0,0,0.5582089552238805,0.02845026540503116,0.0,0.0,0,6,0
1,0,0,0.5577114427860697,0.12433071774751905,0.0,0.0,0,6,1
2,2,1,0.026368159203980085,0.050219247634433424,0.0,0.0,0,0,1
1,0,0,0.5796019900497512,0.09452457881375492,0.0,0.0,0,6,0
0,2,3,0.4104477611940298,0.38892799446111237,0.0,0.0,2,1,3
1,2,2,0.6049751243781094,0.6591160858527579,1.0,0.0,0,0,3
1,0,2,0.7094527363184079,0.019241864758827602,0.0,0.0,0,4,0
2,0,3,0.020895522388059695,0.09821140087699054,0.0,0.0,0,3,2
1,1,2,0.9004975124378108,0.8624798061389338,0.0,1.0,2,0,3
1,0,0,0.8611940298507462,0.3493249480729287,0.0,1.0,1,3,2
1,0,0,0.8323383084577115,0.6381952457881375,0.0,0.0,1,5,3
0,1,3,0.5611940298507463,0.26422801753981073,1.0,1.0,2,2,2
0,2,0,0.5990049751243781,0.3586025848142165,1.0,1.0,1,0,2
1,1,2,0.6567164179104478,0.4062370182321717,1.0,1.0,1,1,2
0,0,0,0.5751243781094527,0.31483960304638814,0.0,1.0,1,4,2
2,1,1,0.015920398009950265,0.0595718901453958,0.0,0.0,0,1,2
0,0,3,0.4129353233830846,0.33642972536348953,1.0,0.0,1,4,3
0,1,2,0.3054726368159204,0.10810062312485577,1.0,0.0,0,0,1
0,1,3,0.6019900497512437,0.41332217862912535,0.0,0.0,2,0,2
0,2,3,0.4716417910447761,0.40940456958227556,1.0,1.0,1,0,3
0,0,1,0.3144278606965174,0.15201361643203326,0.0,0.0,1,2,2
0,1,3,0.56318407960199,0.5120643895684284,1.0,1.0,2,2,3
0,0,0,0.1333333333333333,0.04282829448419109,0.0,0.0,1,4,1
0,2,1,0.7124378109452736,0.7240537733671821,1.0,1.0,2,4,3
1,2,3,0.5054726368159204,0.44124163397184396,0.0,0.0,0,0,3
0,0,2,0.5796019900497512,0.13117932148626818,0.0,1.0,2,2,1
0,2,2,0.7462686567164178,0.7696918993768751,1.0,1.0,2,0,3
1,1,0,0.7601990049751244,0.4954650357719825,0.0,0.0,2,1,2
2,1,1,0.018905472636815884,0.0462843295638126,0.0,0.0,0,0,1
2,1,0,0.06616915422885569,0.15176552042464805,0.0,0.0,0,2,3
1,0,0,0.6069651741293532,0.02870990076159705,0.0,0.0,0,6,0
1,2,2,0.9731343283582089,0.9677013616432033,1.0,1.0,2,3,3
2,2,2,0.057213930348258696,0.028946457419801522,0.0,0.0,0,0,0
0,0,1,0.2756218905472637,0.003132933302561736,0.0,0.0,0,5,0
0,2,3,0.6084577114427862,0.5926378952227095,1.0,1.0,2,2,3
0,0,2,0.300497512437811,0.0034214170320793907,1.0,0.0,0,6,0
1,2,3,0.790547263681592,0.7905492730210016,0.0,0.0,1,1,3
2,2,2,0.026368159203980085,0.17013616432033235,0.0,0.0,0,1,3
1,1,0,0.9144278606965174,0.741893607200554,1.0,0.0,2,1,3
0,0,0,0.06915422885572137,0.03487768289868452,0.0,0.0,0,5,0
1,0,0,0.7810945273631841,0.6023655665820448,1.0,0.0,1,3,3
1,0,0,0.8527363184079603,0.3399492268636049,0.0,0.0,1,4,2
0,1,0,0.6154228855721392,0.5393953381029309,0.0,1.0,1,1,3
1,0,2,0.6855721393034826,0.01903415647357489,0.0,0.0,1,6,0
1,0,0,0.7820895522388059,0.6001442418647588,1.0,0.0,1,6,3
1,0,1,0.5945273631840796,0.09612277867528271,0.0,0.0,1,5,0
2,0,1,0.06019900497512437,0.013091391645511194,0.0,0.0,0,4,0
0,0,0,0.1129353233830846,0.03780867759058389,1.0,0.0,0,4,0
2,1,2,0.061194029850746234,0.18259866143549505,0.0,0.0,0,2,3
1,0,0,0.664179104477612,0.007639049157627509,0.0,0.0,1,8,0
0,1,3,0.617412935323383,0.3507789060696977,1.0,1.0,1,0,2
1,0,0,0.6800995024875621,0.007823678744518808,0.0,0.0,0,6,0
1,0,2,0.5636815920398011,0.12560004615739673,0.0,0.0,0,2,1
2,0,1,0.019900497512437804,0.00016732056312024,0.0,0.0,0,6,0
0,0,1,0.43184079601990044,0.15864297253634896,0.0,0.0,1,4,1
0,2,3,0.4487562189054727,0.39121855527348254,0.0,0.0,1,0,3
1,1,1,0.8980099502487563,0.7918359104546504,1.0,1.0,1,1,3
1,0,0,0.854228855721393,0.3579852296330487,0.0,0.0,2,6,2
1,1,1,0.7616915422885572,0.3591910916224325,1.0,0.0,2,0,2
1,0,0,0.5701492537313433,0.01702054004154166,0.0,0.0,0,6,0
1,0,0,0.6706467661691543,0.018774521117009002,0.0,0.0,0,6,0
1,0,0,0.8024875621890547,0.33377567505192707,0.0,1.0,1,4,2
0,0,0,0.11890547263681589,0.0013154858066005077,0.0,0.0,1,4,0
1,0,3,0.7233830845771144,0.18386798984537273,0.0,0.0,2,4,1
1,0,0,0.6129353233830845,0.08982806369720749,0.0,0.0,1,6,0
2,2,1,0.02288557213930348,0.12103046388183708,0.0,0.0,0,1,3
1,0,0,0.5671641791044776,0.10037502884837296,0.0,0.0,0,6,0
1,0,0,0.5208955223880596,0.005977382875605816,0.0,0.0,0,6,0
0,0,1,0.426865671641791,0.16192591737825987,1.0,0.0,2,2,1
1,1,0,0.9164179104477611,0.6778617585968151,0.0,1.0,2,1,3
0,1,1,0.11791044776119403,0.18516039695361183,0.0,0.0,1,2,3
0,0,3,0.34975124378109446,0.4108412185552735,0.0,1.0,1,4,3
0,2,2,0.4462686567164179,0.538512577890607,1.0,1.0,2,3,3
2,2,1,0.06616915422885569,0.21237018232171706,0.0,0.0,0,0,3
2,0,1,0.024378109452736302,0.010841218555273483,0.0,0.0,0,6,0
1,1,3,0.8641791044776118,0.83267943687976,1.0,1.0,2,0,3
2,2,1,0.019402985074626844,0.08274867297484423,0.0,0.0,0,4,2
2,2,1,0.014925373134328346,0.02213824140318486,0.0,0.0,0,2,0
2,2,3,0.06766169154228854,0.21404338795291947,0.0,0.0,0,1,3
2,2,2,0.06467661691542287,0.20295407339026078,0.0,0.0,0,2,3
2,0,0,0.014925373134328346,0.0001096238172167089,0.0,0.0,0,4,0
0,2,0,0.4054726368159204,0.4256635125778906,1.0,0.0,2,0,3
2,2,1,0.021393034825870627,0.02453842603277175,0.0,0.0,0,4,0
1,2,0,0.9054726368159204,0.8872490191553196,0.0,1.0,2,1,3
0,1,3,0.17761194029850746,0.22532887145165015,0.0,0.0,2,0,3
2,2,3,0.015422885572139305,0.05266558966074314,0.0,0.0,0,2,2
0,2,2,0.39900497512437816,0.4841276252019386,1.0,1.0,1,2,3
0,2,2,0.4666666666666667,0.5380740826217402,1.0,1.0,1,1,3
1,1,3,0.6437810945273632,0.5636222017078236,1.0,0.0,2,3,3
1,0,3,0.808457711442786,0.7850623124855758,0.0,0.0,1,4,3
2,0,1,0.023383084577114438,0.00020770828525271167,0.0,0.0,0,6,0
1,0,0,0.6606965174129353,0.6536810523886454,0.0,0.0,2,4,3
0,1,2,0.25870646766169153,0.2604777290560812,1.0,0.0,1,0,3
1,0,0,0.5681592039800994,0.0065255019616893605,0.0,0.0,0,8,0
2,1,3,0.01791044776119402,0.036822063235633515,0.0,0.0,0,2,1
1,0,0,0.7054726368159204,0.06410685437341335,0.0,0.0,0,8,0
0,0,2,0.33880597014925373,0.43229286868220634,0.0,0.0,2,5,3
1,0,2,0.8537313432835821,0.12864643434110318,0.0,1.0,1,7,0
2,2,1,0.01641791044776117,0.15516385875836605,0.0,0.0,0,1,3
0,1,0,0.35870646766169145,0.26520886222017076,0.0,1.0,1,0,2
1,1,1,0.843781094527363,0.5925109623817216,0.0,1.0,1,0,3
1,0,0,0.708457711442786,0.02557696745903531,0.0,0.0,0,6,0
1,1,1,0.9457711442786069,0.5785195015001154,1.0,1.0,2,1,2
0,1,3,0.5835820895522389,0.5774521117009,1.0,0.0,2,2,3
2,1,1,0.014427860696517386,0.04582275559658435,0.0,0.0,0,2,1
0,1,0,0.4263681592039801,0.385310408492961,0.0,0.0,1,2,3
1,1,0,0.6069651741293532,0.30006346642049386,0.0,1.0,0,1,2
1,0,0,0.7213930348258706,0.008302561735518119,0.0,0.0,0,5,0
1,0,2,0.7567164179104477,0.4471267020540041,1.0,0.0,1,2,2
2,2,2,0.021393034825870627,0.06811677821370876,0.0,0.0,0,2,2
0,0,0,0.3577114427860697,0.13084468036002772,1.0,1.0,0,3,1
0,0,2,0.3124378109452736,0.028681052388645285,0.0,1.0,0,6,0
0,0,1,0.16368159203980104,0.0420897761366259,0.0,0.0,2,6,0
1,0,3,0.5522388059701492,0.10822178629125317,1.0,0.0,0,4,1
2,2,3,0.01641791044776117,0.15420032310177706,0.0,0.0,0,2,3
0,0,1,0.40049751243781095,0.0601257789060697,1.0,1.0,1,6,0
1,0,0,0.5159203980099502,0.07394991922455574,0.0,0.0,0,5,0
0,0,1,0.36716417910447763,0.016195476575121163,0.0,0.0,0,6,0
1,0,0,0.8766169154228854,0.557385183475652,0.0,0.0,2,4,2
1,0,2,0.6129353233830845,0.2303888760673898,1.0,0.0,1,4,2
1,0,0,0.6796019900497512,0.07279598430648512,0.0,0.0,0,6,0
1,0,2,0.8626865671641791,0.7175109623817216,1.0,1.0,1,4,3
1,0,1,0.5054726368159204,0.20475998153704134,0.0,0.0,0,4,2
1,0,0,0.718407960199005,0.06631087006692823,0.0,0.0,1,6,0
0,0,0,0.2716417910447761,0.04428802215555044,0.0,0.0,0,6,0
2,2,2,0.019900497512437804,0.08067735979690746,0.0,0.0,0,0,2
0,2,3,0.3522388059701492,0.43447957535195014,0.0,1.0,1,0,3
1,1,0,0.8597014925373135,0.7155319639972306,0.0,1.0,1,2,3
2,0,2,0.014925373134328346,0.0001096238172167089,0.0,0.0,0,6,0
2,1,1,0.01791044776119402,0.07609046849757675,0.0,0.0,0,2,2
1,2,3,0.8621890547263681,0.8701534733441034,1.0,1.0,1,0,3
2,0,1,0.026865671641791017,0.010466189706900532,0.0,0.0,0,6,0
0,0,0,0.1129353233830846,0.006998615278098316,0.0,0.0,1,6,0
0,0,1,0.2601990049751243,0.0029540733902607887,0.0,0.0,0,6,0
0,0,1,0.26368159203980096,0.002994461112393261,0.0,0.0,0,6,0
1,0,0,0.8577114427860696,0.24994807292868684,0.0,0.0,2,5,1
1,0,3,0.6577114427860695,0.14814793445649668,1.0,0.0,1,4,1
1,0,0,0.6228855721393034,0.08456612047080544,0.0,0.0,0,8,0
0,1,1,0.4159203980099502,0.45871797830602357,1.0,1.0,1,0,3
0,1,2,0.49004975124378103,0.17600392337872145,1.0,1.0,1,0,1
0,0,0,0.32388059701492533,0.0036925917378259863,0.0,1.0,0,6,0
0,2,0,0.6592039800995024,0.5569582275559658,1.0,1.0,1,0,3
0,1,3,0.3786069651741293,0.270620816985922,0.0,0.0,1,2,2
1,0,1,0.7109452736318408,0.5693687975998154,0.0,0.0,0,3,3
2,0,0,0.08059701492537313,0.041518578352180945,0.0,0.0,0,4,1
1,0,0,0.5661691542288557,0.05841218555273483,0.0,0.0,1,6,0
1,0,0,0.617910447761194,0.43930879298407566,1.0,0.0,0,5,2
0,2,2,0.4159203980099502,0.4797945995845834,1.0,1.0,1,2,3
1,0,0,0.6144278606965173,0.0070620816985922,0.0,0.0,0,4,0
0,1,1,0.16368159203980104,0.18297945995845835,0.0,0.0,2,1,2
1,0,2,0.5442786069651742,0.43975882760212326,0.0,0.0,0,6,3
1,0,0,0.5517412935323384,0.17769443803369492,0.0,0.0,0,4,1
2,1,3,0.013930348258706454,0.05300023078698362,0.0,0.0,0,2,1
0,0,2,0.4398009950248757,0.2338737595199631,0.0,0.0,2,2,2
2,2,1,0.06666666666666665,0.13887029771520887,0.0,0.0,0,0,3
1,0,0,0.9019900497512437,0.4161550888529887,0.0,1.0,2,4,2
2,0,1,0.018905472636815884,0.00015578121393953342,0.0,0.0,0,6,0
0,2,2,0.47213930348258704,0.5031271636279714,1.0,1.0,1,1,3
2,2,1,0.008457711442786064,0.14424763443341795,0.0,0.0,0,2,3
1,2,3,0.9746268656716418,0.8923955688899147,1.0,1.0,2,2,3
0,0,0,0.6527363184079601,0.26441264712670204,0.0,1.0,2,5,2
1,2,0,0.7855721393034826,0.7952342487883683,1.0,0.0,0,0,3
